Channel,Scale,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
lcafixed,0.01,-46.472,-43.839,-43.79600000000001,-46.229,-52.833,-61.449,-70.167,-77.157,-81.384,-83.02600000000001,-82.45700000000001,-80.127,-76.62899999999999,-72.79899999999999,-68.92,-65.175,-61.698,-58.582,-55.887,-53.641999999999996,-51.681000000000004,-49.556999999999995,-47.316,-45.022,-42.727,-40.478,-38.31,-36.254,-34.333,-32.564,-30.96,-29.528000000000002,-28.18,-26.823,-25.471,-24.139,-22.84,-21.584,-20.38,-19.235,-18.155,-17.145,-16.208,-15.347000000000001,-14.562999999999999,-13.857000000000001,-13.229000000000001,-12.677999999999999,-12.205,-11.796,-11.39,-10.979000000000001,-10.565999999999999,-10.152000000000001,-9.7406,-9.3325,-8.9296,-8.5337,-8.1461,-7.768,-7.4006,-7.0448,-6.7015,-6.3713,-6.0549,-5.7528,-5.4655,-5.1933,-4.9364,-4.695,-4.4692,-4.2591,-4.0648,-3.886,-3.7228,-3.5723,-3.4235,-3.2754,-3.1282,-2.9824,-2.8382,-2.6959,-2.5558,-2.418,-2.2828,-2.1505,-2.0211,-1.8949,-1.7719999999999998,-1.6525,-1.5366,-1.4243,-1.3157,-1.2109999999999999,-1.1102,-1.0133,-0.92035,-0.8314600000000001,-0.74663,-0.66586,-0.58916,-0.51654,-0.44798999999999994,-0.3835,-0.32305,-0.2666,-0.21414,-0.16563,-0.12102,-0.08028099999999999,-0.043352,-0.010185,0.019274,0.045101,0.06888999999999999,0.09167,0.11344000000000001,0.1342,0.15395,0.1727,0.19045,0.20719,0.22295,0.23772,0.25151,0.26434,0.2762,0.28712,0.2971,0.30616,0.3143,0.32154,0.32789,0.33337,0.33798,0.34175,0.34469,0.34681,0.34814,0.34867,0.34844,0.34746,0.34573000000000004,0.34329,0.34014,0.3363,0.3318,0.32663000000000003,0.32083,0.31440999999999997,0.30738000000000004,0.29975999999999997,0.29157,0.28283,0.27354,0.26373,0.25342,0.24261,0.23133,0.21959,0.20740999999999998,0.1948,0.18177000000000001,0.16835,0.15455,0.14037,0.12585,0.11099,0.095799,0.080302,0.06450800000000001,0.0487,0.033151,0.017865,0.0028471,-0.0119,-0.026374,-0.040570999999999996,-0.054488,-0.068124,-0.08147599999999999,-0.094541,-0.10732,-0.11980999999999999,-0.13201,-0.14390999999999998,-0.15553,-0.16685,-0.17787,-0.18861,-0.19904000000000002,-0.20919000000000001,-0.21903000000000003,-0.22859000000000002,-0.23785,-0.24681,-0.25549,-0.26387,-0.27196,-0.27975
lcafixed,0.05,-42.809,-42.678000000000004,-44.105,-46.909,-53.178999999999995,-61.041000000000004,-68.817,-75.062,-78.98899999999999,-80.71300000000001,-80.52600000000001,-78.794,-75.997,-72.796,-69.441,-66.107,-62.928999999999995,-60.004,-57.397,-55.15,-53.123000000000005,-50.928999999999995,-48.617,-46.251999999999995,-43.888999999999996,-41.574,-39.346,-37.234,-35.262,-33.448,-31.804000000000002,-30.339000000000002,-28.96,-27.570999999999998,-26.186999999999998,-24.823,-23.491999999999997,-22.205,-20.97,-19.796,-18.688,-17.651,-16.689,-15.804,-14.998,-14.272,-13.625,-13.058,-12.57,-12.148,-11.73,-11.308,-10.884,-10.460999999999999,-10.04,-9.6245,-9.2147,-8.8127,-8.4199,-8.0374,-7.6664,-7.3078,-6.9624,-6.631,-6.314,-6.0120000000000005,-5.7254,-5.4546,-5.1996,-4.9608,-4.7381,-4.5316,-4.3412,-4.1669,-4.0086,-3.8633,-3.719,-3.5749,-3.4311,-3.2880000000000003,-3.1461,-3.0054,-2.8664,-2.7292,-2.5942,-2.4614,-2.3312,-2.2036,-2.079,-1.9573,-1.8388,-1.7235,-1.6116,-1.5032,-1.3983,-1.2971,-1.1995,-1.1057,-1.0157,-0.92945,-0.8470700000000001,-0.76854,-0.69387,-0.62307,-0.55613,-0.49303,-0.43377,-0.37832,-0.32665,-0.27874,-0.23454,-0.19401,-0.15712,-0.12379000000000001,-0.092532,-0.062363,-0.033295,-0.0053347,0.021514,0.047249,0.071867,0.09537000000000001,0.11775999999999999,0.13904,0.15921,0.17828,0.19625,0.21313000000000001,0.22894,0.24366999999999997,0.25735,0.26997,0.28156,0.29212,0.30166,0.31021,0.31777,0.32436,0.32999,0.33468000000000003,0.33845,0.34131,0.34326999999999996,0.34436,0.34459,0.34397,0.34253,0.34028,0.33725,0.33343,0.32887,0.32356,0.31753000000000003,0.31081,0.3034,0.29531999999999997,0.28659,0.27723000000000003,0.26726,0.25669000000000003,0.24554,0.23383,0.22158000000000003,0.2088,0.19551,0.18172,0.16746,0.15274000000000001,0.13757,0.12197999999999999,0.10597000000000001,0.089894,0.074068,0.058499,0.043192,0.028151,0.013378999999999999,-0.001121,-0.015346,-0.029294,-0.042961,-0.056347,-0.069448,-0.082263,-0.094791,-0.10703,-0.11897999999999999,-0.13064,-0.142,-0.15308,-0.16385999999999998,-0.17435,-0.18455,-0.19445,-0.20406,-0.21338000000000001,-0.2224,-0.23113000000000003,-0.23958000000000002,-0.24773
lcafixed,0.2,-37.708,-43.027,-46.532,-48.646,-52.803000000000004,-57.988,-63.1,-67.43,-70.62,-72.607,-73.462,-73.335,-72.42,-70.949,-69.08800000000001,-66.98,-64.745,-62.483999999999995,-60.278,-58.187,-56.15,-53.935,-51.602,-49.215,-46.83,-44.494,-42.245,-40.114000000000004,-38.124,-36.293,-34.635,-33.156,-31.76,-30.342,-28.921,-27.511,-26.127,-24.78,-23.480999999999998,-22.238000000000003,-21.057,-19.945,-18.906,-17.944000000000003,-17.059,-16.254,-15.53,-14.887,-14.323,-13.828,-13.337,-12.844000000000001,-12.35,-11.859000000000002,-11.373,-10.894,-10.423,-9.9631,-9.5148,-9.0798,-8.6592,-8.2541,-7.8652,-7.4933,-7.138999999999999,-6.8028,-6.4852,-6.1862,-5.9062,-5.6453,-5.4035,-5.1807,-4.9769,-4.7919,-4.6255,-4.4741,-4.3229,-4.1706,-4.0175,-3.8642,-3.7110000000000003,-3.5582,-3.4062,-3.2553,-3.1057,-2.9578,-2.8117,-2.6678,-2.5262,-2.3871,-2.2508,-2.1173,-1.9869,-1.8597,-1.7357,-1.6152,-1.4982,-1.3848,-1.2751,-1.1691,-1.0669,-0.9686,-0.87418,-0.78367,-0.69711,-0.61451,-0.53587,-0.46119,-0.39048,-0.32371,-0.26087,-0.20195,-0.1469,-0.095693,-0.046981999999999996,9.4099e-05,0.04552,0.089285,0.13138,0.1718,0.21054,0.24759,0.28297,0.31667,0.34869,0.37905,0.40775,0.4348,0.46021000000000006,0.484,0.50617,0.52675,0.54574,0.56318,0.57907,0.59343,0.60629,0.6176699999999999,0.62759,0.6360600000000001,0.64312,0.64878,0.6530699999999999,0.6560199999999999,0.65765,0.65799,0.65705,0.65487,0.65147,0.64688,0.64113,0.6342300000000001,0.6262300000000001,0.6171399999999999,0.60698,0.5958,0.5836100000000001,0.57044,0.55632,0.54127,0.52532,0.50849,0.49082,0.47231999999999996,0.45302,0.43296,0.41215,0.39061,0.36838000000000004,0.34547,0.32192,0.29822,0.27484000000000003,0.25181,0.22912,0.20678000000000002,0.1848,0.16318,0.14193,0.12105,0.10055,0.080424,0.060685,0.041333,0.022372,0.0038042,-0.014368,-0.032143,-0.049518,-0.066492,-0.083063,-0.099231,-0.11499000000000001,-0.13035,-0.1453,-0.15985,-0.17399,-0.18772,-0.20105,-0.21397
lcafixed,0.5,-56.317,-47.347,-43.477,-45.077,-53.678999999999995,-65.97800000000001,-79.029,-89.49700000000001,-95.382,-97.089,-95.29899999999999,-90.791,-84.61,-78.321,-72.337,-66.882,-62.105,-58.092,-54.88,-52.468999999999994,-50.593,-48.625,-46.588,-44.536,-42.515,-40.56,-38.701,-36.961999999999996,-35.359,-33.904,-32.607,-31.471,-30.39,-29.248,-28.064,-26.854,-25.631999999999998,-24.410999999999998,-23.203000000000003,-22.017,-20.862,-19.746,-18.675,-17.654,-16.688,-15.779000000000002,-14.931,-14.145,-13.424000000000001,-12.759,-12.106,-11.459000000000001,-10.823,-10.2,-9.5925,-9.0022,-8.4313,-7.8814,-7.3538,-6.8498,-6.3703,-5.9161,-5.4878,-5.0858,-4.7105,-4.362,-4.0404,-3.7456,-3.4775,-3.2358,-3.0202,-2.8304,-2.6658,-2.526,-2.4103,-2.3141,-2.2187,-2.1223,-2.0251,-1.9274,-1.8294,-1.7314,-1.6336,-1.5362,-1.4394,-1.3434,-1.2483,-1.1544,-1.0617,-0.97049,-0.8807799999999999,-0.79272,-0.7064199999999999,-0.6219899999999999,-0.53951,-0.45906,-0.38073,-0.30457,-0.23064,-0.15900999999999998,-0.089705,-0.022772999999999998,0.041753,0.10385,0.16349,0.22065,0.27533,0.32753000000000004,0.37722,0.42441999999999996,0.46913,0.51136,0.5511199999999999,0.5884199999999999,0.6237199999999999,0.65732,0.6892199999999999,0.71942,0.74793,0.77476,0.79992,0.8234299999999999,0.8453,0.86554,0.8841700000000001,0.9012100000000001,0.9166799999999999,0.9306,0.94299,0.95388,0.9632799999999999,0.9712299999999999,0.9777399999999999,0.9828399999999999,0.98656,0.98892,0.98995,0.98969,0.98814,0.98535,0.98134,0.97614,0.96978,0.9622799999999999,0.95368,0.94401,0.9332799999999999,0.9215399999999999,0.9088,0.8951,0.8804700000000001,0.86493,0.84851,0.83125,0.81316,0.79427,0.77462,0.7542300000000001,0.73312,0.71132,0.68887,0.66577,0.64207,0.61778,0.5929300000000001,0.5675399999999999,0.54164,0.51525,0.4884,0.46111,0.43338999999999994,0.40565999999999997,0.3783,0.35133000000000003,0.32474000000000003,0.29855,0.27276999999999996,0.24739,0.22244,0.1979,0.17379,0.15012,0.12688,0.10409000000000002,0.081736,0.059834000000000005,0.038383999999999995,0.017388999999999998,-0.0031491,-0.023228,-0.042845999999999995,-0.062001,-0.080692,-0.09891799999999999,-0.11667999999999999,-0.13397,-0.1508,-0.16716,-0.18305,-0.19848
lcafixed,0.8,-35.73,-40.915,-44.312,-46.211000000000006,-49.519,-53.501000000000005,-57.343,-60.356,-62.178999999999995,-62.888999999999996,-62.646,-61.645,-60.075,-58.096000000000004,-55.871,-53.536,-51.20399999999999,-48.961000000000006,-46.87,-44.979,-43.214,-41.343999999999994,-39.411,-37.466,-35.551,-33.7,-31.941999999999997,-30.296999999999997,-28.783,-27.410999999999998,-26.188000000000002,-25.118000000000002,-24.116999999999997,-23.093000000000004,-22.06,-21.029,-20.012,-19.016,-18.051,-17.122,-16.236,-15.395999999999999,-14.607000000000001,-13.87,-13.189,-12.565,-11.998,-11.488,-11.037,-10.634,-10.232999999999999,-9.8276,-9.4202,-9.0131,-8.6083,-8.2076,-7.8126,-7.425,-7.0459,-6.6766,-6.3182,-5.9715,-5.6374,-5.3165,-5.0095,-4.7168,-4.4387,-4.1758,-3.928,-3.6957,-3.4788,-3.2775,-3.0917,-2.9214,-2.7663,-2.6239,-2.4832,-2.3431,-2.2041,-2.0664,-1.9303,-1.7961,-1.6640000000000001,-1.5342,-1.4069,-1.2823,-1.1606,-1.042,-0.9264899999999999,-0.81428,-0.70548,-0.60016,-0.49843000000000004,-0.40033,-0.30595,-0.21531999999999998,-0.12849000000000002,-0.045492000000000005,0.033661,0.10895,0.18037,0.24791999999999997,0.31161,0.37145,0.42746999999999996,0.47968,0.52813,0.57284,0.61385,0.6512100000000001,0.68496,0.71516,0.7418600000000001,0.76513,0.7861899999999999,0.80585,0.8241,0.84098,0.85649,0.87065,0.8834799999999999,0.89499,0.9052,0.9141299999999999,0.92181,0.92825,0.93348,0.93752,0.94039,0.94211,0.94271,0.9422200000000001,0.94065,0.93804,0.9344,0.9297700000000001,0.92416,0.91761,0.91014,0.90176,0.8925200000000001,0.8824299999999999,0.8715200000000001,0.85982,0.84734,0.8341200000000001,0.8201799999999999,0.8055399999999999,0.79023,0.7742600000000001,0.75768,0.74049,0.72273,0.7044100000000001,0.6855600000000001,0.6662,0.64635,0.6260399999999999,0.60529,0.58411,0.56253,0.54056,0.5182399999999999,0.49558,0.47258999999999995,0.4493,0.42573,0.40189,0.37781,0.3535,0.32897,0.30451,0.2804,0.25664000000000003,0.23323000000000002,0.21019000000000002,0.18750999999999998,0.16521,0.14329,0.12176,0.10061,0.079859,0.059502,0.039546,0.019994,0.00084692,-0.017891,-0.036218,-0.054132000000000007,-0.071632,-0.088715,-0.10538,-0.12163,-0.13746,-0.15287,-0.16785999999999998,-0.18243,-0.19659000000000001,-0.21031999999999998,-0.22363000000000002
lcafixed,1,-34.08,-373.39,-616.49,-720.56,-707.0,-612.89,-474.6,-333.09,-216.66,-131.13,-77.48899999999999,-53.696999999999996,-51.034,-49.581,-47.854,-45.97,-44.031000000000006,-42.114,-40.283,-38.584,-36.976,-35.306999999999995,-33.613,-31.936,-30.308000000000003,-28.756999999999998,-27.305,-25.965999999999998,-24.752,-23.671,-22.726999999999997,-21.921,-21.171,-20.391,-19.592,-18.783,-17.974,-17.173,-16.387,-15.620999999999999,-14.882,-14.173,-13.499,-12.860999999999999,-12.263,-11.705,-11.190999999999999,-10.719000000000001,-10.292,-9.9014,-9.5121,-9.1198,-8.7266,-8.3346,-7.9457,-7.5617,-7.184,-6.814,-6.452999999999999,-6.1021,-5.7622,-5.4342,-5.1187,-4.8166,-4.5281,-4.2538,-3.9939999999999998,-3.7489,-3.5188,-3.3037,-3.1037,-2.9188,-2.7489999999999997,-2.5941,-2.454,-2.3262,-2.2004,-2.0756,-1.9522,-1.8303,-1.7103,-1.5923,-1.4765,-1.3631,-1.2523,-1.1442,-1.0390000000000001,-0.93675,-0.8375600000000001,-0.74155,-0.64879,-0.55935,-0.47329,-0.39066999999999996,-0.31151,-0.23586,-0.16374,-0.095152,-0.030113,0.031377999999999996,0.08932799999999999,0.14375,0.19466,0.24208000000000002,0.28604,0.32658000000000004,0.36372,0.39751,0.428,0.45523,0.47923999999999994,0.5001,0.51786,0.53259,0.54556,0.5576,0.5687300000000001,0.57896,0.58828,0.59672,0.60429,0.611,0.6168600000000001,0.62188,0.6260899999999999,0.6295,0.6321100000000001,0.63395,0.63503,0.6353800000000001,0.6349899999999999,0.63389,0.6321100000000001,0.62964,0.62651,0.62275,0.61835,0.61335,0.60775,0.60158,0.59486,0.58759,0.5797899999999999,0.5714899999999999,0.5626899999999999,0.55342,0.54369,0.53352,0.52293,0.5119199999999999,0.50052,0.48873,0.47658999999999996,0.46408999999999995,0.45126000000000005,0.43812,0.42466000000000004,0.41092,0.3969,0.38261999999999996,0.3681,0.35333000000000003,0.33835,0.32315,0.30776,0.29219,0.27644,0.26054,0.24448000000000003,0.22829000000000002,0.21198000000000003,0.19572,0.17969000000000002,0.1639,0.14834,0.13302999999999998,0.11796,0.10315,0.088588,0.074284,0.060239999999999995,0.046459,0.032943,0.019694999999999997,0.0067161,-0.005991399999999999,-0.018425999999999998,-0.030586000000000002,-0.04247,-0.054077999999999994,-0.06540800000000001,-0.076459,-0.08723099999999999,-0.097724,-0.10794000000000001,-0.11787,-0.12752,-0.1369,-0.14599,-0.15481
lcafixed,1.2,-65.48100000000001,-61.446000000000005,-46.853,-30.265,-17.058,-8.9128,-5.785,-5.1359,-4.7615,-4.6392,-4.7293,-4.986000000000001,-5.3037,-5.4553,-5.4429,-5.2913,-5.0266,-4.6739999999999995,-4.2567,-3.7958,-3.3247,-2.8957,-2.5166,-2.1909,-1.9197,-1.703,-1.5395,-1.4271,-1.3629,-1.3436,-1.3658,-1.4256,-1.4995,-1.5632,-1.6167,-1.6601,-1.6937,-1.7179,-1.7331,-1.7398,-1.7385,-1.7297,-1.714,-1.692,-1.6641,-1.6309,-1.5930000000000002,-1.5509,-1.505,-1.4563,-1.4078,-1.3602,-1.3136,-1.2684,-1.2246,-1.1823,-1.1417,-1.1029,-1.0659999999999998,-1.0311,-0.9980700000000001,-0.9671200000000001,-0.9382299999999999,-0.91141,-0.8866799999999999,-0.8640200000000001,-0.8434299999999999,-0.8249,-0.8083899999999999,-0.79387,-0.78132,-0.77068,-0.76193,-0.755,-0.74985,-0.7460899999999999,-0.7422300000000001,-0.73811,-0.73377,-0.7292,-0.72445,-0.71951,-0.71441,-0.70917,-0.7038,-0.6983199999999999,-0.6927399999999999,-0.68707,-0.68134,-0.67555,-0.66972,-0.66386,-0.6579699999999999,-0.65208,-0.6461899999999999,-0.64032,-0.63446,-0.62863,-0.62285,-0.61711,-0.61142,-0.6058,-0.60024,-0.5947600000000001,-0.58936,-0.58405,-0.57882,-0.5737,-0.56867,-0.56374,-0.55892,-0.5542199999999999,-0.54962,-0.54514,-0.54063,-0.536,-0.5312399999999999,-0.5263800000000001,-0.52142,-0.51637,-0.5112399999999999,-0.50603,-0.50075,-0.4954,-0.49,-0.48456000000000005,-0.47907,-0.47355,-0.46798999999999996,-0.46241000000000004,-0.45682,-0.45121000000000006,-0.44559,-0.43998000000000004,-0.43436,-0.42876000000000003,-0.42316000000000004,-0.41758999999999996,-0.41203,-0.4065,-0.401,-0.39554,-0.3901,-0.38471,-0.37937,-0.37406999999999996,-0.36882,-0.36362,-0.35848,-0.35339,-0.34836999999999996,-0.3434,-0.33851,-0.33368000000000003,-0.32892,-0.32423,-0.31961,-0.31506,-0.3106,-0.30621,-0.3019,-0.29766,-0.29351,-0.28944000000000003,-0.28546,-0.28156,-0.27774,-0.27401,-0.27036,-0.2668,-0.26333,-0.25989,-0.25645,-0.25301,-0.24956,-0.2461,-0.24265,-0.2392,-0.23576,-0.23231999999999997,-0.22888000000000003,-0.22546,-0.22204000000000002,-0.21864,-0.21525,-0.21186999999999998,-0.20851,-0.20517,-0.20184000000000002,-0.19852999999999998,-0.19525,-0.19197999999999998,-0.18874000000000002,-0.18553,-0.18233,-0.17917,-0.17603,-0.17292000000000002,-0.16983,-0.16677999999999998
lcafixed,1.5,-41.883,-40.308,-31.526999999999997,-20.974,-12.132,-6.2709,-3.5357,-2.5078,-1.9057,-1.6967,-1.8206,-2.2069,-2.7239,-3.1189,-3.3743,-3.4993,-3.5074,-3.4139999999999997,-3.2355,-2.9881,-2.7086,-2.4639,-2.2592,-2.0948,-1.97,-1.8834,-1.8328,-1.8157,-1.8294,-1.871,-1.9375,-2.0258,-2.1205,-2.2054,-2.2802,-2.345,-2.3998,-2.4446,-2.4799,-2.506,-2.5232,-2.5319,-2.5327,-2.5261,-2.5125,-2.4924,-2.4664,-2.4349,-2.3986,-2.3583,-2.3178,-2.2778,-2.2385,-2.2001,-2.1626,-2.1263,-2.0913,-2.0576,-2.0253,-1.9945,-1.9653,-1.9376,-1.9116,-1.8873,-1.8646,-1.8436,-1.8243,-1.8067,-1.7907,-1.7764,-1.7637,-1.7525,-1.743,-1.735,-1.7285,-1.7233,-1.7186,-1.7144,-1.7107,-1.7074,-1.7046,-1.7022,-1.7002,-1.6987,-1.6975,-1.6968,-1.6964,-1.6964,-1.6967,-1.6975,-1.6985,-1.6999,-1.7015,-1.7035,-1.7058,-1.7083,-1.7111,-1.7141,-1.7174,-1.7209,-1.7246,-1.7285,-1.7326,-1.7369,-1.7413,-1.7459,-1.7507,-1.7556,-1.7606,-1.7657,-1.7709,-1.7762,-1.7816,-1.7871,-1.7917,-1.7948,-1.7965,-1.7967,-1.7955,-1.7930000000000001,-1.7892,-1.784,-1.7777,-1.7701,-1.7613,-1.7514,-1.7404,-1.7284,-1.7153,-1.7012,-1.6861,-1.6701,-1.6533,-1.6355,-1.617,-1.5976,-1.5775,-1.5567,-1.5352,-1.5130000000000001,-1.4902,-1.4668,-1.4429,-1.4184,-1.3934,-1.3679,-1.3419999999999999,-1.3156,-1.2889,-1.2618,-1.2343,-1.2066,-1.1785,-1.1502,-1.1217,-1.0929,-1.0639,-1.0348,-1.0055,-0.97606,-0.94653,-0.91691,-0.88723,-0.85749,-0.82773,-0.79795,-0.76817,-0.73842,-0.7087,-0.67904,-0.64945,-0.6200600000000001,-0.59103,-0.56235,-0.53404,-0.5061,-0.47855,-0.45138,-0.42461000000000004,-0.39825,-0.3723,-0.34676999999999997,-0.32166,-0.29698,-0.27274,-0.24893,-0.22555999999999998,-0.20264000000000001,-0.18017,-0.15815,-0.13659000000000002,-0.11548,-0.094836,-0.074654,-0.054935000000000005,-0.035681,-0.016894,0.0014259000000000001,0.019278,0.036662
lcafixed,2.0,-65.987,-60.864,-45.544,-28.596,-14.981,-6.4304,-2.9643,-2.0715,-1.5533,-1.3795,-1.4968,-1.8426,-2.322,-2.7763,-3.1776,-3.5154,-3.7851,-3.9857,-4.1195,-4.1906,-4.2164,-4.2323,-4.2406,-4.2421,-4.2373,-4.2271,-4.212,-4.1928,-4.1702,-4.1449,-4.1174,-4.0883,-4.0606,-4.0376,-4.019,-4.0049,-3.9949,-3.989,-3.9868,-3.9882,-3.9929,-4.0006,-4.0112,-4.0242,-4.0396,-4.0569999999999995,-4.0762,-4.0969,-4.1191,-4.1411,-4.1556,-4.1615,-4.1595,-4.1498,-4.1329,-4.1092,-4.0793,-4.0435,-4.0022,-3.9559,-3.9051,-3.85,-3.7912,-3.7289999999999996,-3.6637,-3.5958,-3.5256,-3.4534,-3.3795,-3.3042,-3.2278,-3.1506,-3.0728,-2.9947,-2.9165,-2.838,-2.7573,-2.6745,-2.59,-2.5039,-2.4165,-2.3281,-2.239,-2.1492,-2.0591,-1.9689,-1.8787,-1.7887,-1.6991,-1.61,-1.5217,-1.4342,-1.3477,-1.2622,-1.178,-1.0952,-1.0137,-0.93376,-0.8554200000000001,-0.77876,-0.7038399999999999,-0.63073,-0.5594899999999999,-0.49018,-0.42283000000000004,-0.3575,-0.2942,-0.23299,-0.17388,-0.11689000000000001,-0.062051999999999996,-0.0093674,0.041149,0.08949299999999999,0.13579000000000002,0.18014000000000002,0.22252,0.26294,0.3014,0.3379,0.37246,0.40508,0.43577,0.46455,0.49143000000000003,0.5164300000000001,0.53957,0.56086,0.58033,0.598,0.6139,0.6280399999999999,0.64045,0.65117,0.6602100000000001,0.66761,0.6733899999999999,0.6775899999999999,0.68023,0.68134,0.68095,0.6791,0.67582,0.67114,0.66508,0.65769,0.64899,0.6390100000000001,0.6278,0.61537,0.60177,0.58702,0.57116,0.5542199999999999,0.53623,0.51722,0.49722,0.47626999999999997,0.4544,0.43163,0.408,0.38353000000000004,0.35825999999999997,0.33221999999999996,0.30543000000000003,0.27793,0.24974000000000002,0.22089,0.19141,0.16133,0.13067,0.09997400000000001,0.069785,0.040107,0.010946,-0.01769,-0.045795999999999996,-0.073367,-0.1004,-0.12688,-0.15281,-0.17819000000000002,-0.20301,-0.22726999999999997,-0.25096999999999997,-0.27410999999999996,-0.29667,-0.31867,-0.3401,-0.36095,-0.38124,-0.40095,-0.4201,-0.43867,-0.45666999999999996,-0.4741,-0.49096999999999996,-0.50727,-0.523,-0.53817
lcafixed,3,-516.35,-416.22,-268.5,-136.7,-46.282,-2.7522,-0.61301,-14.062000000000001,-22.208000000000002,-25.385,-24.311,-19.851,-13.549000000000001,-8.2798,-4.3295,-1.6809,-0.25771,0.05318200000000001,-0.61451,-2.1184,-4.1124,-5.9624,-7.6111,-9.0428,-10.25,-11.23,-11.988,-12.532,-12.872,-13.020999999999999,-12.992,-12.802,-12.529000000000002,-12.255999999999998,-11.984000000000002,-11.718,-11.46,-11.210999999999999,-10.972999999999999,-10.749,-10.538,-10.341,-10.16,-9.9941,-9.8444,-9.7105,-9.5926,-9.4904,-9.4037,-9.3275,-9.2349,-9.1227,-8.9927,-8.8464,-8.6853,-8.511000000000001,-8.3249,-8.1285,-7.9231,-7.7099,-7.4902,-7.2651,-7.0358,-6.8033,-6.5685,-6.3325,-6.096,-5.8598,-5.6248,-5.3915,-5.1606,-4.9328,-4.7085,-4.4883,-4.2726,-4.0612,-3.8522,-3.6457,-3.4421,-3.2418,-3.0452,-2.8526,-2.6642,-2.4805,-2.3015,-2.1276,-1.9589,-1.7955,-1.6377,-1.4856,-1.3393,-1.1988,-1.0643,-0.93571,-0.8132,-0.69676,-0.58641,-0.48213,-0.38393,-0.29178000000000004,-0.20565999999999998,-0.12552,-0.05131,0.017016999999999997,0.079529,0.1363,0.1874,0.23290999999999998,0.27293,0.30754000000000004,0.33684000000000003,0.36093000000000003,0.37992,0.39393,0.40557,0.4165,0.42672,0.43626000000000004,0.4451,0.45326000000000005,0.46075,0.46757,0.47373999999999994,0.47925,0.48413,0.48836999999999997,0.49200000000000005,0.49501999999999996,0.49743999999999994,0.49927,0.50053,0.50122,0.50136,0.50097,0.5000399999999999,0.4986,0.49665,0.49421000000000004,0.49128999999999995,0.4879,0.48406000000000005,0.47978000000000004,0.47507,0.46993999999999997,0.4644,0.45848,0.45216999999999996,0.44548999999999994,0.43846,0.43108,0.42336999999999997,0.41534,0.40700000000000003,0.39836,0.38944,0.38024,0.37077,0.36106,0.3511,0.34091,0.3305,0.31988,0.30906,0.29806,0.28686999999999996,0.27551,0.26399,0.25231,0.2405,0.22855,0.21648,0.20443,0.19253,0.18079,0.16921,0.1578,0.14656,0.13549,0.12459,0.11387,0.10332999999999999,0.09297799999999999,0.08280499999999999,0.07281900000000001,0.06302,0.053411,0.043993,0.034767,0.025735,0.016898,0.0082556,-0.00019005,-0.008438600000000001,-0.01649,-0.024342,-0.031997000000000005,-0.039452,-0.046709,-0.053766999999999995,-0.060626
